K,Success_bot4,Steps_bot4,Survival_bot4
10,True,47,0.0
10,True,39,0.0
10,True,33,0.0
10,True,30,0.0
10,True,16,0.0
10,True,28,0.0
10,True,10,0.0
10,True,21,0.0
10,True,29,0.0
10,True,28,0.0
10,True,11,0.0
10,True,47,0.0
10,True,43,0.0
10,True,6,0.0
10,True,49,0.0
10,True,27,0.0
10,True,24,0.0
10,True,16,0.0
10,True,27,0.0
10,False,26,0.0
10,True,16,0.0
10,True,32,0.0
10,True,8,0.0
10,True,11,0.0
10,True,16,0.0
10,True,21,0.0
10,True,25,0.0
10,True,32,0.0
10,True,22,0.0
10,True,29,0.0
10,True,39,0.0
10,True,14,0.0
10,True,23,0.0
10,True,18,0.0
10,True,6,0.0
10,True,30,0.0
10,False,31,0.0
10,True,29,0.0
10,True,16,0.0
10,False,2,0.0
10,True,25,0.0
10,True,37,0.0
10,True,40,0.0
10,True,9,0.0
10,False,11,0.0
10,True,30,0.0
10,True,24,0.0
10,True,37,0.0
10,True,15,0.0
10,True,35,0.0
10,True,8,0.0
10,False,5,0.0
10,True,19,0.0
10,False,25,0.0
10,False,16,0.0
10,True,20,0.0
10,True,32,0.0
10,True,23,0.0
10,True,16,0.0
10,True,39,0.0
10,False,21,0.0
10,True,8,0.0
10,True,16,0.0
10,True,2,0.0
10,True,5,0.0
10,True,21,0.0
10,False,9,0.0
10,True,27,0.0
10,True,21,0.0
10,True,30,0.0
10,True,38,0.0
10,True,12,0.0
10,True,6,0.0
10,True,16,0.0
10,True,16,0.0
10,True,24,0.0
10,True,21,0.0
10,True,29,0.0
10,True,48,0.0
10,True,46,0.0
10,False,14,0.0
10,True,10,0.0
10,True,37,0.0
10,True,24,0.0
10,True,30,0.0
10,True,47,0.0
10,True,13,0.0
10,True,7,0.0
10,False,3,0.0
10,True,20,0.0
10,True,33,0.0
10,True,39,0.0
10,True,2,0.0
10,True,31,0.0
10,False,9,0.0
10,True,3,0.0
10,True,31,0.0
10,True,45,0.0
10,True,11,0.0
10,True,20,0.0
10,True,7,0.0
10,True,25,0.0
10,True,18,0.0
10,False,17,0.0
10,True,20,0.0
10,True,33,0.0
12,True,39,0.0
12,False,2,0.0
12,True,34,0.0
12,False,24,0.0
12,True,20,0.0
12,True,43,0.0
12,True,10,0.0
12,True,2,0.0
12,True,11,0.0
12,True,26,0.0
12,True,33,0.0
12,True,9,0.0
12,False,17,0.0
12,True,12,0.0
12,True,26,0.0
12,False,1000,0.004
12,True,26,0.0
12,True,29,0.0
12,True,13,0.0
12,True,21,0.0
12,True,27,0.0
12,True,21,0.0
12,False,33,0.0
12,True,16,0.0
12,False,1,0.0
12,False,4,0.0
12,True,25,0.0
12,True,36,0.0
12,True,28,0.0
12,False,6,0.0
12,True,28,0.0
12,True,30,0.0
12,True,21,0.0
12,True,13,0.0
12,True,48,0.0
12,True,32,0.0
12,False,32,0.0
12,True,16,0.0
12,True,32,0.0
12,True,22,0.0
12,True,18,0.0
12,True,10,0.0
12,False,16,0.0
12,True,10,0.0
12,True,23,0.0
12,True,11,0.0
12,True,12,0.0
12,False,3,0.0
12,True,25,0.0
12,False,16,0.0
12,True,11,0.0
12,False,31,0.0
12,True,33,0.0
12,True,22,0.0
12,True,36,0.0
12,True,36,0.0
12,True,1,0.0
12,True,15,0.0
12,False,765,0.0
12,False,13,0.0
12,True,20,0.0
12,True,29,0.0
12,True,25,0.0
12,True,30,0.0
12,True,29,0.0
12,True,19,0.0
12,True,10,0.0
12,False,29,0.0
12,True,25,0.0
12,True,25,0.0
12,True,24,0.0
12,True,7,0.0
12,True,17,0.0
12,True,21,0.0
12,True,28,0.0
12,False,20,0.0
12,True,55,0.0
12,False,30,0.0
12,True,45,0.0
12,True,23,0.0
12,True,6,0.0
12,True,14,0.0
12,True,26,0.0
12,True,24,0.0
12,False,11,0.0
12,True,31,0.0
12,True,11,0.0
12,True,22,0.0
12,True,6,0.0
12,True,8,0.0
12,True,10,0.0
12,True,15,0.0
12,True,39,0.0
12,False,5,0.0
12,True,37,0.0
12,True,14,0.0
12,True,13,0.0
12,True,50,0.0
12,True,23,0.0
12,True,27,0.0
12,True,9,0.0
12,True,15,0.0
12,False,182,0.0
12,True,24,0.0
12,True,24,0.0
12,True,31,0.0
12,False,29,0.0
12,False,2,0.0
12,True,14,0.0
12,True,7,0.0
12,True,40,0.0
12,True,17,0.0
12,True,47,0.0
12,True,24,0.0
12,False,10,0.0
12,True,17,0.0
12,True,19,0.0
12,False,1,0.0
12,False,17,0.0
12,True,19,0.0
12,True,26,0.0
12,False,26,0.0
12,True,34,0.0
12,True,22,0.0
12,False,17,0.0
12,True,26,0.0
12,True,13,0.0
12,True,4,0.0
12,True,18,0.0
12,True,25,0.0
12,False,2,0.0
12,True,19,0.0
12,True,16,0.0
12,True,22,0.0
12,False,12,0.0
12,False,18,0.0
12,True,10,0.0
12,False,1,0.0
12,True,25,0.0
12,True,12,0.0
12,True,22,0.0
12,True,18,0.0
12,True,23,0.0
12,True,18,0.0
12,True,31,0.0
12,True,7,0.0
12,False,15,0.0
12,True,35,0.0
12,True,42,0.0
12,True,22,0.0
12,False,16,0.0
12,True,14,0.0
12,True,30,0.0
12,True,39,0.0
12,True,16,0.0
12,False,16,0.0
12,False,426,0.0
12,True,16,0.0
12,False,16,0.0
12,True,36,0.0
12,True,27,0.0
12,True,4,0.0
12,False,5,0.0
12,True,35,0.0
12,True,22,0.0
12,True,15,0.0
12,True,40,0.0
12,True,16,0.0
12,False,21,0.0
12,False,53,0.0
12,True,12,0.0
12,True,6,0.0
12,True,28,0.0
12,False,19,0.0
12,True,23,0.0
12,True,26,0.0
12,True,21,0.0
12,True,22,0.0
12,True,30,0.0
12,False,11,0.0
12,True,30,0.0
12,False,27,0.0
12,True,32,0.0
12,True,15,0.0
12,True,27,0.0
12,True,28,0.0
12,True,20,0.0
12,True,25,0.0
12,True,29,0.0
12,True,22,0.0
12,True,39,0.0
12,True,25,0.0
12,True,24,0.0
12,True,30,0.0
12,False,47,0.0
12,True,26,0.0
12,False,31,0.0
12,True,40,0.0
12,True,34,0.0
12,True,30,0.0
12,True,5,0.0
12,True,10,0.0
12,True,24,0.0
12,False,1,0.0
12,True,14,0.0
12,False,40,0.0
12,True,32,0.0
12,True,34,0.0
12,True,8,0.0
12,True,27,0.0
12,False,32,0.0
12,True,25,0.0
12,True,37,0.0
12,True,27,0.0
12,False,12,0.0
12,False,29,0.0
12,True,4,0.0
12,True,13,0.0
12,True,10,0.0
12,True,21,0.0
12,True,45,0.0
12,True,40,0.0
12,True,25,0.0
12,True,12,0.0
12,True,24,0.0
12,True,16,0.0
12,True,37,0.0
12,True,40,0.0
12,True,20,0.0
12,True,41,0.0
12,True,15,0.0
12,True,34,0.0
12,True,44,0.0
12,True,38,0.0
12,True,24,0.0
12,True,32,0.0
12,True,32,0.0
12,True,16,0.0
12,False,20,0.0
12,True,39,0.0
12,True,19,0.0
12,True,24,0.0
12,True,33,0.0
12,False,41,0.0
12,True,5,0.0
12,True,31,0.0
12,True,42,0.0
12,True,22,0.0
12,True,36,0.0
12,True,12,0.0
14,True,41,0.0
14,True,25,0.0
14,False,6,0.0
14,True,21,0.0
14,True,21,0.0
14,True,34,0.0
14,True,29,0.0
14,False,1,0.0
14,True,14,0.0
14,True,29,0.0
14,True,15,0.0
14,True,33,0.0
14,True,12,0.0
14,True,13,0.0
14,False,39,0.0
14,True,25,0.0
14,True,23,0.0
14,False,10,0.0
14,True,30,0.0
14,False,13,0.0
14,True,26,0.0
14,True,21,0.0
14,True,11,0.0
14,True,27,0.0
14,False,1,0.0
14,True,7,0.0
14,True,50,0.0
14,False,37,0.0
14,True,38,0.0
14,False,6,0.0
14,True,29,0.0
14,True,12,0.0
14,False,18,0.0
14,True,36,0.0
14,False,10,0.0
14,True,38,0.0
14,True,19,0.0
14,True,27,0.0
14,True,37,0.0
14,True,10,0.0
14,True,24,0.0
14,False,14,0.0
14,False,54,0.0
14,True,19,0.0
14,True,25,0.0
14,False,655,0.0
14,False,3,0.0
14,True,34,0.0
14,False,1,0.0
14,True,20,0.0
14,True,36,0.0
14,True,27,0.0
14,True,23,0.0
14,True,18,0.0
14,True,18,0.0
14,True,42,0.0
14,True,35,0.0
14,True,32,0.0
14,True,17,0.0
14,True,27,0.0
14,True,19,0.0
14,True,13,0.0
14,True,20,0.0
14,True,33,0.0
14,True,35,0.0
14,True,24,0.0
14,True,25,0.0
14,True,21,0.0
14,True,31,0.0
14,True,28,0.0
14,True,12,0.0
14,False,16,0.0
14,True,15,0.0
14,True,13,0.0
14,False,1,0.0
14,False,4,0.0
14,False,25,0.0
14,True,30,0.0
14,False,1,0.0
14,True,13,0.0
14,True,33,0.0
14,True,16,0.0
14,True,3,0.0
14,False,71,0.0
14,True,42,0.0
14,True,15,0.0
14,True,24,0.0
14,True,20,0.0
14,True,25,0.0
14,False,45,0.0
14,False,7,0.0
14,False,8,0.0
14,True,33,0.0
14,True,14,0.0
14,True,30,0.0
14,True,41,0.0
14,True,46,0.0
14,True,14,0.0
14,True,40,0.0
14,False,12,0.0
14,True,28,0.0
14,False,29,0.0
14,True,11,0.0
14,True,27,0.0
14,True,5,0.0
14,True,27,0.0
14,True,29,0.0
14,True,36,0.0
14,True,30,0.0
14,True,24,0.0
14,True,28,0.0
14,False,7,0.0
14,True,32,0.0
14,False,5,0.0
14,False,1,0.0
14,True,32,0.0
14,False,12,0.0
14,True,1,0.0
14,False,21,0.0
14,False,31,0.0
14,True,43,0.0
14,True,22,0.0
14,True,15,0.0
14,True,31,0.0
14,True,21,0.0
14,False,41,0.0
14,True,19,0.0
14,False,13,0.0
14,True,1,0.0
14,True,48,0.0
14,True,22,0.0
14,True,48,0.0
14,True,31,0.0
14,True,15,0.0
14,False,22,0.0
14,False,158,0.0
14,True,21,0.0
14,True,37,0.0
14,True,21,0.0
14,True,36,0.0
14,True,30,0.0
14,True,14,0.0
14,True,34,0.0
14,True,39,0.0
14,True,17,0.0
14,True,9,0.0
14,True,10,0.0
14,False,2,0.0
14,True,15,0.0
14,True,23,0.0
14,False,1000,0.004
14,True,14,0.0
14,False,15,0.0
14,True,25,0.0
14,True,20,0.0
14,True,15,0.0
14,False,17,0.0
14,True,32,0.0
14,True,12,0.0
14,False,607,0.0
14,False,17,0.0
14,True,12,0.0
14,True,44,0.0
14,True,5,0.0
14,True,14,0.0
14,True,15,0.0
14,True,33,0.0
14,True,25,0.0
14,True,52,0.0
14,True,16,0.0
14,False,23,0.0
14,False,2,0.0
14,False,6,0.0
14,True,45,0.0
14,True,52,0.0
14,True,22,0.0
14,True,11,0.0
14,True,16,0.0
14,True,30,0.0
14,True,8,0.0
14,True,31,0.0
14,True,21,0.0
14,True,35,0.0
14,True,11,0.0
14,True,18,0.0
14,True,22,0.0
14,True,22,0.0
14,True,28,0.0
14,True,12,0.0
14,True,16,0.0
14,True,2,0.0
14,False,3,0.0
14,True,36,0.0
14,True,9,0.0
14,False,9,0.0
14,True,14,0.0
14,True,33,0.0
14,True,27,0.0
14,False,423,0.0
14,True,21,0.0
14,False,8,0.0
14,True,12,0.0
14,True,5,0.0
14,True,35,0.0
14,True,39,0.0
14,True,44,0.0
14,True,21,0.0
14,False,5,0.0
14,False,21,0.0
14,True,17,0.0
14,False,19,0.0
14,True,14,0.0
14,True,28,0.0
14,True,9,0.0
14,True,39,0.0
14,False,14,0.0
14,False,40,0.0
14,True,22,0.0
14,True,28,0.0
14,False,28,0.0
14,True,4,0.0
14,True,4,0.0
14,True,23,0.0
14,False,5,0.0
14,True,25,0.0
14,True,31,0.0
14,True,56,0.0
14,True,14,0.0
14,False,12,0.0
14,True,21,0.0
14,False,26,0.0
14,True,12,0.0
14,True,40,0.0
14,True,9,0.0
14,False,18,0.0
14,True,29,0.0
14,True,25,0.0
14,False,772,0.0
14,True,36,0.0
14,True,22,0.0
14,True,6,0.0
14,False,38,0.0
14,True,33,0.0
14,True,38,0.0
14,True,13,0.0
14,True,30,0.0
14,True,8,0.0
14,True,46,0.0
14,True,22,0.0
14,False,10,0.0
16,False,10,0.0
16,False,34,0.0
16,True,36,0.0
16,True,58,0.0
16,True,28,0.0
16,False,6,0.0
16,False,15,0.0
16,True,11,0.0
16,True,26,0.0
16,True,10,0.0
16,False,22,0.0
16,True,10,0.0
16,True,50,0.0
16,False,469,0.0
16,True,26,0.0
16,False,3,0.0
16,True,24,0.0
16,False,28,0.0
16,True,13,0.0
16,True,19,0.0
16,False,34,0.0
16,False,11,0.0
16,False,20,0.0
16,False,25,0.0
16,True,25,0.0
16,True,12,0.0
16,False,3,0.0
16,True,17,0.0
16,True,37,0.0
16,True,35,0.0
16,False,11,0.0
16,True,8,0.0
16,True,7,0.0
16,True,25,0.0
16,False,37,0.0
16,True,30,0.0
16,True,21,0.0
16,True,21,0.0
16,True,31,0.0
16,False,16,0.0
16,True,2,0.0
16,False,3,0.0
16,True,34,0.0
16,True,12,0.0
16,False,14,0.0
16,True,2,0.0
16,True,40,0.0
16,True,26,0.0
16,False,20,0.0
16,True,16,0.0
16,True,9,0.0
16,False,253,0.0
16,False,6,0.0
16,True,21,0.0
16,True,5,0.0
16,True,18,0.0
16,True,6,0.0
16,True,20,0.0
16,True,28,0.0
16,True,19,0.0
16,True,36,0.0
16,True,13,0.0
16,True,31,0.0
16,True,12,0.0
16,True,37,0.0
16,True,36,0.0
16,False,19,0.0
16,True,9,0.0
16,True,25,0.0
16,True,31,0.0
16,True,16,0.0
16,True,15,0.0
16,True,37,0.0
16,True,27,0.0
16,True,16,0.0
16,False,100,0.0
16,True,25,0.0
16,True,15,0.0
16,False,16,0.0
16,True,17,0.0
16,True,22,0.0
16,True,8,0.0
16,True,4,0.0
16,False,9,0.0
16,True,22,0.0
16,False,2,0.0
16,True,38,0.0
16,True,47,0.0
16,True,24,0.0
16,True,34,0.0
16,False,33,0.0
16,True,7,0.0
16,True,8,0.0
16,False,18,0.0
16,False,5,0.0
16,True,3,0.0
16,False,16,0.0
16,True,19,0.0
16,True,36,0.0
16,True,32,0.0
16,True,14,0.0
16,True,37,0.0
16,False,23,0.0
16,True,10,0.0
16,True,15,0.0
16,True,47,0.0
16,False,18,0.0
16,True,19,0.0
16,True,33,0.0
16,True,42,0.0
16,True,29,0.0
16,True,23,0.0
16,True,36,0.0
16,True,22,0.0
16,True,35,0.0
16,False,20,0.0
16,True,20,0.0
16,True,25,0.0
16,True,36,0.0
16,True,37,0.0
16,False,24,0.0
16,True,6,0.0
16,True,29,0.0
16,True,4,0.0
16,True,41,0.0
16,True,33,0.0
16,True,13,0.0
16,True,27,0.0
16,False,11,0.0
16,True,47,0.0
16,True,8,0.0
16,True,45,0.0
16,True,48,0.0
16,True,22,0.0
16,True,27,0.0
16,True,21,0.0
16,True,23,0.0
16,False,41,0.0
16,True,16,0.0
16,True,22,0.0
16,False,6,0.0
16,True,5,0.0
16,False,13,0.0
16,True,37,0.0
16,True,41,0.0
16,False,27,0.0
16,False,14,0.0
16,True,19,0.0
16,True,20,0.0
16,True,38,0.0
16,True,26,0.0
16,True,27,0.0
16,True,26,0.0
16,True,21,0.0
16,True,37,0.0
16,True,16,0.0
16,True,25,0.0
16,False,12,0.0
16,True,23,0.0
16,False,16,0.0
16,True,16,0.0
16,False,5,0.0
16,True,1,0.0
16,True,27,0.0
16,True,20,0.0
16,False,18,0.0
16,True,33,0.0
16,True,25,0.0
16,True,22,0.0
16,False,2,0.0
16,True,27,0.0
16,False,25,0.0
16,False,43,0.0
16,True,22,0.0
16,True,33,0.0
16,True,7,0.0
16,False,3,0.0
16,True,31,0.0
16,True,15,0.0
16,True,30,0.0
16,True,35,0.0
16,True,30,0.0
16,True,23,0.0
16,True,15,0.0
16,True,39,0.0
16,True,33,0.0
16,True,19,0.0
16,True,27,0.0
16,True,20,0.0
16,False,33,0.0
16,True,32,0.0
16,True,30,0.0
16,True,19,0.0
16,False,1,0.0
16,False,2,0.0
16,True,18,0.0
16,True,46,0.0
16,True,8,0.0
16,True,33,0.0
16,False,275,0.0
16,False,3,0.0
16,True,18,0.0
16,True,42,0.0
16,True,23,0.0
16,True,6,0.0
16,False,824,0.0
16,True,4,0.0
16,True,5,0.0
16,False,17,0.0
16,True,20,0.0
16,True,16,0.0
16,False,24,0.0
16,True,2,0.0
16,True,20,0.0
16,False,20,0.0
16,True,43,0.0
16,True,37,0.0
16,True,37,0.0
16,True,38,0.0
16,False,21,0.0
16,False,12,0.0
16,True,21,0.0
16,False,32,0.0
16,True,17,0.0
16,True,14,0.0
16,True,24,0.0
16,True,16,0.0
16,False,42,0.0
16,True,29,0.0
16,True,34,0.0
16,True,13,0.0
16,False,90,0.0
16,True,25,0.0
16,False,27,0.0
16,False,2,0.0
16,False,5,0.0
16,False,192,0.0
16,False,23,0.0
16,True,36,0.0
16,True,9,0.0
16,True,35,0.0
16,True,40,0.0
16,False,18,0.0
16,True,14,0.0
16,True,18,0.0
16,True,19,0.0
16,True,29,0.0
16,True,24,0.0
16,True,10,0.0
16,True,20,0.0
18,True,10,0.0
18,True,25,0.0
18,True,17,0.0
18,False,30,0.0
18,False,12,0.0
18,False,21,0.0
18,True,30,0.0
18,True,14,0.0
18,False,11,0.0
18,True,16,0.0
18,True,39,0.0
18,True,23,0.0
18,True,10,0.0
18,False,4,0.0
18,True,15,0.0
18,True,35,0.0
18,True,20,0.0
18,True,21,0.0
18,False,12,0.0
18,False,16,0.0
18,False,10,0.0
18,True,38,0.0
18,True,4,0.0
18,True,9,0.0
18,True,22,0.0
18,True,27,0.0
18,True,12,0.0
18,True,40,0.0
18,True,8,0.0
18,True,20,0.0
18,True,12,0.0
18,False,5,0.0
18,True,45,0.0
18,True,18,0.0
18,True,39,0.0
18,True,15,0.0
18,True,19,0.0
18,True,6,0.0
18,True,15,0.0
18,False,29,0.0
18,True,13,0.0
18,True,14,0.0
18,False,9,0.0
18,True,33,0.0
18,True,29,0.0
18,True,6,0.0
18,True,12,0.0
18,True,27,0.0
18,False,31,0.0
18,False,28,0.0
18,True,37,0.0
18,True,20,0.0
18,False,1,0.0
18,True,5,0.0
18,True,12,0.0
18,True,19,0.0
18,True,16,0.0
18,False,90,0.0
18,True,24,0.0
18,False,25,0.0
18,True,6,0.0
18,True,20,0.0
18,True,1,0.0
18,True,16,0.0
18,True,35,0.0
18,True,29,0.0
18,True,30,0.0
18,True,30,0.0
18,False,17,0.0
18,True,27,0.0
18,False,11,0.0
18,True,8,0.0
18,True,14,0.0
18,True,35,0.0
18,False,10,0.0
18,True,30,0.0
18,True,12,0.0
18,True,35,0.0
18,True,8,0.0
18,True,24,0.0
18,True,25,0.0
18,True,7,0.0
18,False,50,0.0
18,True,53,0.0
18,False,8,0.0
18,True,35,0.0
18,True,14,0.0
18,True,28,0.0
18,True,45,0.0
18,True,17,0.0
18,True,35,0.0
18,True,33,0.0
18,True,32,0.0
18,True,18,0.0
18,True,37,0.0
18,True,18,0.0
18,True,35,0.0
18,True,17,0.0
18,True,37,0.0
18,True,46,0.0
18,True,38,0.0
18,False,5,0.0
18,False,34,0.0
18,True,21,0.0
18,True,37,0.0
18,False,29,0.0
18,True,32,0.0
18,False,37,0.0
18,True,38,0.0
18,True,14,0.0
18,True,20,0.0
18,True,37,0.0
18,False,38,0.0
18,False,42,0.0
18,True,12,0.0
18,False,19,0.0
18,True,33,0.0
18,True,17,0.0
18,True,28,0.0
18,True,12,0.0
18,True,9,0.0
18,True,12,0.0
18,True,33,0.0
18,False,6,0.0
18,True,46,0.0
18,True,29,0.0
18,False,8,0.0
18,False,24,0.0
18,True,19,0.0
18,True,37,0.0
18,True,28,0.0
18,True,37,0.0
18,True,42,0.0
18,True,20,0.0
18,True,13,0.0
18,True,10,0.0
18,True,18,0.0
18,True,40,0.0
18,True,22,0.0
18,True,40,0.0
18,True,43,0.0
18,True,26,0.0
18,True,18,0.0
18,True,11,0.0
18,False,4,0.0
18,True,9,0.0
18,True,23,0.0
18,False,54,0.0
18,False,3,0.0
18,True,23,0.0
18,False,15,0.0
18,False,4,0.0
18,True,24,0.0
18,True,12,0.0
18,False,10,0.0
18,False,16,0.0
18,True,31,0.0
18,True,13,0.0
18,True,28,0.0
18,True,4,0.0
18,True,15,0.0
18,True,13,0.0
18,True,25,0.0
18,True,9,0.0
18,True,44,0.0
18,True,25,0.0
18,True,33,0.0
18,False,18,0.0
18,False,15,0.0
18,True,14,0.0
18,False,22,0.0
18,True,32,0.0
18,False,16,0.0
18,True,14,0.0
18,True,24,0.0
18,False,19,0.0
18,True,6,0.0
18,True,16,0.0
18,True,20,0.0
18,True,18,0.0
18,True,12,0.0
18,True,4,0.0
18,True,21,0.0
18,True,26,0.0
18,True,31,0.0
18,False,47,0.0
18,True,1,0.0
18,False,16,0.0
18,True,13,0.0
18,True,13,0.0
18,True,16,0.0
18,True,27,0.0
18,True,37,0.0
18,True,22,0.0
18,True,17,0.0
18,True,23,0.0
18,False,419,0.0
18,False,11,0.0
18,True,38,0.0
18,True,41,0.0
18,True,23,0.0
18,False,18,0.0
18,False,6,0.0
18,True,22,0.0
18,True,30,0.0
18,False,5,0.0
18,True,44,0.0
18,True,47,0.0
18,False,27,0.0
18,True,8,0.0
18,True,16,0.0
18,True,14,0.0
18,False,28,0.0
18,True,41,0.0
18,True,1,0.0
18,True,19,0.0
18,True,29,0.0
18,True,12,0.0
18,True,21,0.0
18,True,21,0.0
18,False,17,0.0
18,False,4,0.0
18,False,9,0.0
18,False,20,0.0
18,True,21,0.0
18,True,29,0.0
18,True,31,0.0
18,True,47,0.0
18,True,41,0.0
18,True,18,0.0
18,True,26,0.0
18,True,30,0.0
18,True,21,0.0
18,False,29,0.0
18,True,12,0.0
18,True,26,0.0
18,True,29,0.0
18,False,15,0.0
18,True,49,0.0
18,True,5,0.0
18,True,48,0.0
18,True,40,0.0
18,True,14,0.0
18,True,29,0.0
18,True,25,0.0
18,True,12,0.0
18,True,9,0.0
18,True,5,0.0
18,False,9,0.0
18,False,58,0.0
20,True,26,0.0
20,True,23,0.0
20,False,8,0.0
20,False,15,0.0
20,True,40,0.0
20,True,38,0.0
20,False,11,0.0
20,True,2,0.0
20,True,26,0.0
20,True,43,0.0
20,False,28,0.0
20,True,15,0.0
20,True,33,0.0
20,True,50,0.0
20,False,46,0.0
20,False,40,0.0
20,False,22,0.0
20,True,32,0.0
20,False,2,0.0
20,True,21,0.0
20,True,22,0.0
20,False,33,0.0
20,True,42,0.0
20,True,16,0.0
20,False,23,0.0
20,True,41,0.0
20,False,18,0.0
20,True,25,0.0
20,True,38,0.0
20,True,14,0.0
20,False,912,0.0
20,True,33,0.0
20,True,8,0.0
20,False,11,0.0
20,False,41,0.0
20,True,16,0.0
20,False,275,0.0
20,False,7,0.0
20,True,23,0.0
20,False,10,0.0
20,True,18,0.0
20,True,21,0.0
20,True,6,0.0
20,True,29,0.0
20,False,16,0.0
20,True,10,0.0
20,True,16,0.0
20,False,14,0.0
20,True,30,0.0
20,False,9,0.0
20,False,18,0.0
20,True,24,0.0
20,False,12,0.0
20,False,28,0.0
20,True,17,0.0
20,True,43,0.0
20,False,32,0.0
20,True,28,0.0
20,True,10,0.0
20,True,20,0.0
20,True,32,0.0
20,True,10,0.0
20,True,22,0.0
20,True,37,0.0
20,False,27,0.0
20,False,12,0.0
20,True,14,0.0
20,False,9,0.0
20,True,29,0.0
20,True,13,0.0
20,True,24,0.0
20,True,19,0.0
20,False,9,0.0
20,True,24,0.0
20,False,113,0.0
20,False,30,0.0
20,True,24,0.0
20,True,24,0.0
20,True,5,0.0
20,False,1000,0.004
20,False,9,0.0
20,False,8,0.0
20,True,6,0.0
20,True,40,0.0
20,True,9,0.0
20,False,1,0.0
20,False,14,0.0
20,False,18,0.0
20,True,17,0.0
20,True,17,0.0
20,True,9,0.0
20,True,19,0.0
20,True,26,0.0
20,False,20,0.0
20,True,8,0.0
20,True,35,0.0
20,True,31,0.0
20,True,35,0.0
20,True,21,0.0
20,False,26,0.0
20,True,39,0.0
20,True,28,0.0
20,True,36,0.0
20,False,11,0.0
20,False,14,0.0
20,True,21,0.0
20,False,23,0.0
20,False,190,0.0
20,True,44,0.0
20,True,33,0.0
20,True,28,0.0
20,True,42,0.0
20,False,32,0.0
20,True,16,0.0
20,True,32,0.0
20,False,59,0.0
20,True,27,0.0
20,False,2,0.0
20,True,25,0.0
20,True,10,0.0
20,True,4,0.0
20,False,26,0.0
20,False,346,0.0
20,True,13,0.0
20,True,26,0.0
20,False,8,0.0
20,False,15,0.0
20,False,3,0.0
20,False,14,0.0
20,False,3,0.0
20,True,15,0.0
20,False,14,0.0
20,True,9,0.0
20,True,10,0.0
20,True,16,0.0
20,False,26,0.0
20,True,34,0.0
20,True,20,0.0
20,True,23,0.0
20,False,15,0.0
20,True,18,0.0
20,True,29,0.0
20,True,33,0.0
20,True,14,0.0
20,True,31,0.0
20,True,40,0.0
20,False,9,0.0
20,False,11,0.0
20,False,8,0.0
20,True,55,0.0
20,True,36,0.0
20,True,21,0.0
20,False,4,0.0
20,True,14,0.0
20,True,34,0.0
20,True,34,0.0
20,False,42,0.0
20,True,13,0.0
20,False,15,0.0
20,True,33,0.0
20,False,23,0.0
20,True,50,0.0
20,True,25,0.0
20,True,18,0.0
20,True,19,0.0
20,False,15,0.0
20,True,39,0.0
20,False,18,0.0
20,False,27,0.0
20,True,35,0.0
20,True,19,0.0
20,False,14,0.0
20,False,2,0.0
20,True,5,0.0
20,True,41,0.0
20,True,32,0.0
20,False,12,0.0
20,False,25,0.0
20,True,6,0.0
20,True,6,0.0
20,True,34,0.0
20,True,17,0.0
20,True,7,0.0
20,True,30,0.0
20,True,26,0.0
20,True,18,0.0
20,True,37,0.0
20,True,29,0.0
20,True,16,0.0
20,True,42,0.0
20,True,8,0.0
20,True,9,0.0
20,False,13,0.0
20,True,23,0.0
20,False,5,0.0
20,False,10,0.0
20,False,6,0.0
20,False,3,0.0
20,True,21,0.0
20,True,33,0.0
20,False,4,0.0
20,True,33,0.0
20,True,5,0.0
20,True,30,0.0
20,True,45,0.0
20,True,16,0.0
20,False,28,0.0
20,True,16,0.0
20,True,31,0.0
20,True,10,0.0
20,True,2,0.0
20,False,2,0.0
20,False,30,0.0
20,True,80,0.0
20,False,29,0.0
20,False,12,0.0
20,True,32,0.0
20,True,8,0.0
20,True,38,0.0
20,True,24,0.0
20,True,11,0.0
20,True,11,0.0
20,False,3,0.0
20,True,17,0.0
20,True,8,0.0
20,True,18,0.0
20,True,5,0.0
20,False,15,0.0
20,True,32,0.0
20,True,34,0.0
20,True,16,0.0
20,True,15,0.0
20,True,10,0.0
20,True,36,0.0
20,True,22,0.0
20,False,21,0.0
20,True,8,0.0
20,False,10,0.0
20,True,12,0.0
20,True,40,0.0
20,True,21,0.0
20,True,24,0.0
20,True,13,0.0
20,True,42,0.0
20,False,12,0.0
20,True,22,0.0
20,True,14,0.0
20,False,52,0.0
20,True,14,0.0
20,True,43,0.0
22,False,43,0.0
22,False,3,0.0
22,True,18,0.0
22,False,33,0.0
22,False,17,0.0
22,True,21,0.0
22,True,34,0.0
22,False,4,0.0
22,True,37,0.0
22,False,71,0.0
22,False,24,0.0
22,False,6,0.0
22,False,28,0.0
22,True,17,0.0
22,True,22,0.0
22,True,8,0.0
22,True,31,0.0
22,True,17,0.0
22,True,23,0.0
22,True,26,0.0
22,True,48,0.0
22,False,5,0.0
22,False,11,0.0
22,True,35,0.0
22,False,13,0.0
22,False,21,0.0
22,True,26,0.0
22,False,16,0.0
22,True,8,0.0
22,False,10,0.0
22,True,34,0.0
22,True,23,0.0
22,True,2,0.0
22,False,38,0.0
22,True,9,0.0
22,True,15,0.0
22,True,35,0.0
22,False,10,0.0
22,False,19,0.0
22,True,17,0.0
22,False,24,0.0
